League,Date,Time,Rodada,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over15_HT,Odd_Under15_HT,Odd_Over25_HT,Odd_Under25_HT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_DC_1X,Odd_DC_12,Odd_DC_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odd_Corners_H,Odd_Corners_D,Odd_Corners_A,Odd_Corners_Over75,Odd_Corners_Under75,Odd_Corners_Over85,Odd_Corners_Under85,Odd_Corners_Over95,Odd_Corners_Under95,Odd_Corners_Over105,Odd_Corners_Under105,Odd_Corners_Over115,Odd_Corners_Under115
JAPAN 2,2025-06-01,02:00:00,18,Iwaki,Roasso Kumamoto,3.4,2.05,3.25,2.55,3.08,2.48,1.44,2.63,3.25,1.33,9.0,1.07,1.02,7.7,1.32,2.88,2.0,1.67,1.83,1.83,1.44,1.33,1.44,1.0,1.0,1.63,1.37,3.0,2.28,8.0,1.85,1.28,3.2,1.52,2.36,1.92,1.88,2.37,1.55,3.07,1.32
JAPAN 1,2025-06-01,03:00:00,19,Cerezo Osaka,Shimizu S-Pulse,2.8,2.1,3.4,2.39,3.12,2.63,1.35,2.9,2.55,1.44,6.25,1.1,1.05,9.0,1.28,3.65,1.85,1.85,1.65,2.1,1.36,1.31,1.6,1.8,1.0,1.88,1.55,3.43,1.8,8.0,2.3,1.22,3.65,1.42,2.65,1.7,2.07,2.11,1.68,2.65,1.42
JAPAN 1,2025-06-01,03:00:00,19,Shonan Bellmare,Fagiano Okayama,3.25,1.95,3.75,2.33,2.89,2.9,1.53,2.38,3.5,1.29,11.0,1.05,1.1,6.5,1.48,2.6,2.3,1.5,2.05,1.7,1.38,1.34,1.52,1.22,0.67,1.45,1.29,2.74,1.74,6.75,2.3,1.24,3.45,1.42,2.5,1.7,1.95,2.1,1.61,2.65,1.38
JAPAN 1,2025-06-01,04:00:00,19,Urawa Reds,Yokohama,2.75,1.9,4.33,2.02,2.91,3.57,1.52,2.35,3.4,1.28,9.5,1.04,1.1,6.25,1.47,2.5,2.37,1.48,2.1,1.65,1.25,1.35,1.7,2.27,0.56,1.49,1.23,2.72,1.8,8.0,2.38,1.32,3.12,1.57,2.31,1.92,1.82,2.41,1.5,3.15,1.29
SOUTH KOREA 2,2025-06-01,04:30:00,14,Asan Mugunghwa,Gimpo Citizen,2.7,2.1,4.0,2.11,3.24,3.25,1.4,2.75,3.0,1.36,8.5,1.07,1.01,8.4,1.33,2.83,2.17,1.62,1.85,1.85,1.3,1.36,1.65,1.71,1.14,1.82,1.31,3.13,1.69,7.6,2.53,1.52,2.44,1.92,1.88,2.42,1.53,3.34,1.24,4.25,1.17
SOUTH KOREA 2,2025-06-01,07:00:00,14,Cheonan City,Incheon United,6.5,2.4,1.85,6.9,4.4,1.34,1.3,3.25,2.5,1.5,6.0,1.11,1.01,11.0,1.16,4.15,1.78,1.92,1.91,1.83,3.0,1.2,1.08,0.63,2.17,1.19,1.29,2.48,2.83,8.1,1.56,1.34,2.78,1.71,2.09,2.15,1.68,2.78,1.34,3.62,1.22
SOUTH KOREA 1,2025-06-01,07:00:00,17,Daegu,Gwangju,3.65,2.1,2.7,3.03,3.29,2.06,1.38,2.8,2.8,1.38,7.2,1.03,1.05,9.0,1.3,3.4,1.9,1.8,1.73,1.95,1.67,1.25,1.33,1.11,1.25,1.83,1.07,2.9,2.0,6.4,1.98,1.41,2.65,1.68,2.05,2.08,1.65,2.65,1.41,3.55,1.24
SOUTH KOREA 2,2025-06-01,07:00:00,14,Suwon Bluewings,Bucheon 1995,2.3,2.3,4.4,1.69,3.62,3.95,1.33,3.1,2.6,1.44,6.5,1.11,1.0,9.0,1.24,3.34,1.86,1.84,1.73,2.05,1.2,1.29,2.0,2.5,1.57,1.85,1.64,3.49,1.63,8.1,2.62,1.32,2.88,1.66,2.18,2.1,1.71,2.69,1.36,3.75,1.19
SOUTH KOREA 1,2025-06-01,07:00:00,17,Sangju Sangmu,Suwon,2.1,2.3,4.6,1.55,3.77,4.75,1.3,3.2,2.4,1.49,5.75,1.12,1.04,10.0,1.22,4.2,1.77,1.93,1.75,1.95,1.18,1.22,2.2,1.5,0.44,1.8,1.27,3.07,1.52,6.4,2.8,1.46,2.5,1.76,1.94,2.2,1.57,2.9,1.35,3.8,1.22
SOUTH KOREA 1,2025-06-01,07:00:00,17,Pohang Steelers,Gangwon,2.55,2.1,4.0,1.95,3.25,3.34,1.4,2.75,2.8,1.38,7.1,1.04,1.06,8.5,1.33,3.3,1.93,1.77,1.77,1.91,1.28,1.25,1.77,1.78,1.33,1.62,0.92,2.54,1.68,6.25,2.48,1.53,2.32,1.9,1.79,2.4,1.49,3.15,1.29,4.3,1.18
ESTONIA 1,2025-06-01,08:30:00,15,Vaprus,Kuressaare,2.3,2.2,4.2,1.91,3.5,3.6,1.33,2.95,2.4,1.43,4.7,1.09,1.04,12.0,1.22,3.8,1.7,2.05,1.64,1.95,1.29,1.24,1.82,1.0,0.5,1.34,0.98,2.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SWEDEN 1,2025-06-01,09:00:00,12,Malmö FF,Häcken,1.95,2.45,5.0,1.44,4.2,5.4,1.25,3.55,2.2,1.6,4.9,1.11,1.01,13.0,1.18,5.0,1.61,2.23,1.6,2.15,1.14,1.15,2.45,2.0,1.17,2.35,1.75,4.1,1.45,7.5,2.95,1.15,4.6,1.27,3.3,1.46,2.5,1.73,1.98,2.1,1.64
SWEDEN 1,2025-06-01,09:00:00,12,Halmstad,Djurgården,4.2,2.15,2.4,3.52,3.27,1.89,1.36,2.88,2.65,1.42,7.4,1.03,1.06,9.5,1.3,3.55,2.05,1.68,1.73,1.95,1.9,1.22,1.22,1.29,1.5,1.29,1.18,2.47,2.8,6.4,1.54,1.49,2.4,1.81,1.88,2.3,1.54,2.95,1.33,3.95,1.2
SWEDEN 1,2025-06-01,09:00:00,12,Brommapojkarna,IFK Göteborg,3.1,2.1,3.1,2.27,3.45,2.57,1.36,2.9,2.6,1.44,6.1,1.06,1.05,10.0,1.25,3.85,1.66,2.08,1.6,2.15,1.48,1.25,1.48,0.5,2.0,1.68,1.24,2.92,2.0,7.0,1.93,1.15,4.6,1.26,3.4,1.44,2.55,1.7,2.02,2.07,1.67
NORWAY 1,2025-06-01,09:30:00,9,Fredrikstad,Sarpsborg 08,2.5,2.2,3.75,1.93,3.45,3.21,1.33,3.0,2.45,1.48,5.85,1.07,1.04,10.0,1.25,3.95,1.72,2.0,1.6,2.15,1.3,1.22,1.77,2.17,1.8,1.15,1.66,2.81,1.65,6.75,2.45,1.24,3.55,1.42,2.63,1.68,2.05,2.07,1.67,2.63,1.43
FINLAND 1,2025-06-01,10:00:00,9,Gnistan,Ilves,3.3,2.1,2.59,3.4,3.25,2.01,1.35,3.31,2.57,1.47,5.75,1.09,1.05,11.0,1.25,3.6,1.7,1.95,1.67,2.23,1.3,1.3,1.29,1.33,0.75,1.88,2.07,3.95,2.35,8.5,1.68,1.18,4.05,1.28,2.87,1.6,2.23,1.95,1.78,2.44,1.49
PARAGUAY 1,2025-06-01,10:00:00,22,Olimpia,Deportivo Recoleta,2.02,2.25,5.5,1.5,4.0,6.0,1.32,2.95,2.87,1.4,6.4,1.09,1.05,10.0,1.28,3.3,1.89,1.89,2.0,1.8,1.25,1.22,2.32,1.52,1.24,1.67,1.43,3.1,1.42,6.75,3.05,1.43,2.6,1.7,2.02,2.2,1.58,2.74,1.35,3.6,1.25
SWEDEN 2,2025-06-01,10:00:00,11,GIF Sundsvall,Falkenberg,3.2,2.05,3.1,2.43,3.18,2.54,1.38,2.8,2.75,1.4,6.8,1.04,1.06,9.0,1.33,3.35,1.95,1.75,1.73,1.95,1.5,1.25,1.45,0.8,1.4,1.77,1.75,3.52,1.97,6.75,1.97,1.18,4.3,1.3,3.05,1.5,2.33,1.8,1.9,2.2,1.58
SWEDEN 2,2025-06-01,10:00:00,11,Helsingborg,Östersunds FK,2.45,2.15,4.0,1.71,3.55,3.96,1.36,2.88,2.65,1.42,6.25,1.06,1.05,10.0,1.3,3.55,1.81,1.89,1.73,1.95,1.25,1.22,1.83,1.2,1.4,1.45,1.34,2.79,2.08,6.75,1.89,1.25,3.45,1.44,2.55,1.7,2.0,2.08,1.65,2.65,1.42
ICELAND 1,2025-06-01,11:00:00,10,KR,Vestri,2.05,2.7,4.0,1.59,4.3,4.2,1.18,4.3,1.94,1.94,3.8,1.25,1.01,26.0,1.09,7.0,1.32,3.09,1.36,2.9,1.22,1.2,2.24,1.75,1.75,1.86,1.19,3.05,1.29,11.0,5.96,1.1,5.5,1.22,3.8,1.38,2.8,1.65,2.1,1.95,1.75
ESTONIA 1,2025-06-01,11:00:00,15,Tallinna Kalev,Nõmme Kalju,8.95,3.1,1.46,8.8,5.9,1.2,1.14,5.25,1.8,1.95,3.1,1.27,1.01,29.0,1.03,7.4,1.29,3.27,1.7,2.0,1.03,1.08,1.04,0.86,2.14,1.51,2.19,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.8
BRAZIL 1,2025-06-01,11:00:00,11,Mirassol,Sport Recife,2.63,2.01,4.5,1.9,3.02,3.82,1.45,2.5,3.25,1.3,8.1,1.04,1.03,7.65,1.35,2.8,2.25,1.57,1.9,1.75,1.33,1.32,1.83,2.0,0.2,1.82,1.34,3.16,1.8,9.8,2.38,1.21,3.78,1.34,2.72,1.65,2.1,2.05,1.7,2.55,1.45
SWEDEN 1,2025-06-01,11:30:00,12,Sirius,AIK,3.45,2.0,3.0,2.87,3.1,2.23,1.42,2.62,2.95,1.35,8.7,1.01,1.07,8.5,1.38,3.1,2.0,1.65,1.8,1.85,1.55,1.28,1.38,0.8,2.14,1.73,1.2,2.93,2.15,6.75,1.82,1.2,3.95,1.34,2.9,1.57,2.23,1.91,1.79,2.4,1.5
SWEDEN 1,2025-06-01,11:30:00,12,Mjällby,Värnamo,1.95,2.38,5.5,1.5,3.86,5.1,1.3,3.2,2.45,1.48,6.1,1.06,1.04,11.0,1.22,4.2,1.76,1.94,1.8,1.85,1.12,1.17,2.5,2.6,0.2,1.34,1.58,2.92,1.48,7.5,2.9,1.17,4.35,1.29,3.15,1.49,2.4,1.77,1.93,2.17,1.6
AUSTRIA 1,2025-06-01,12:00:00,0,Rapid Wien,LASK Linz,2.45,2.2,3.8,1.95,3.66,3.59,1.31,3.1,2.4,1.49,5.75,1.12,1.04,10.0,1.22,4.0,1.7,2.1,1.63,2.1,1.28,1.27,1.8,1.33,1.76,1.57,1.5,3.07,1.15,10.5,7.8,1.17,3.98,1.36,2.79,1.66,2.09,2.05,1.65,2.69,1.36
NORWAY 1,2025-06-01,12:00:00,9,Rosenborg,KFUM,1.83,2.5,8.0,1.33,4.4,7.3,1.33,3.25,2.5,1.5,6.5,1.11,1.04,10.0,1.22,4.2,1.77,1.93,2.05,1.7,1.07,1.13,3.0,2.2,0.25,2.33,0.97,3.3,1.27,7.5,4.1,1.4,2.65,1.68,2.05,2.07,1.67,2.65,1.42,3.55,1.25
SWEDEN 2,2025-06-01,12:00:00,11,Oddevold,Landskrona,3.05,2.09,3.35,2.77,3.09,2.3,1.39,2.77,2.81,1.38,6.65,1.05,1.01,8.5,1.27,3.15,1.94,1.76,1.74,1.98,1.42,1.28,1.5,1.2,1.75,1.41,1.97,3.38,1.84,6.75,2.15,1.25,3.55,1.44,2.55,1.72,1.98,2.08,1.65,2.65,1.42
NORWAY 1,2025-06-01,12:00:00,9,Bryne,Sandefjord,3.1,2.05,3.2,2.51,3.13,2.49,1.4,2.75,2.75,1.4,6.65,1.05,1.06,8.5,1.3,3.4,1.87,1.83,1.67,2.05,1.48,1.25,1.48,1.5,0.75,1.53,1.68,3.21,1.92,6.75,2.05,1.22,3.8,1.38,2.7,1.64,2.12,1.98,1.74,2.48,1.47
NORWAY 1,2025-06-01,12:00:00,9,Brann,Kristiansund,1.65,2.75,6.5,1.25,5.1,8.0,1.22,3.8,2.1,1.65,4.85,1.11,1.01,17.0,1.14,5.5,1.39,2.86,1.77,1.9,1.06,1.1,3.4,1.83,1.67,2.04,1.18,3.22,1.21,9.0,4.6,1.14,4.8,1.26,3.4,1.44,2.55,1.68,2.05,2.02,1.7
NORWAY 1,2025-06-01,12:00:00,9,Haugesund,FK Bodo - Glimt,9.0,2.88,1.62,9.7,5.1,1.22,1.22,4.0,2.0,1.73,4.33,1.2,1.02,21.0,1.12,5.75,1.38,2.9,1.91,1.91,3.8,1.11,1.05,0.25,1.33,1.3,1.47,2.77,5.1,9.0,1.18,1.2,3.95,1.35,2.9,1.57,2.23,1.9,1.79,2.33,1.52
FINLAND 1,2025-06-01,12:30:00,9,Jaro,Inter Turku,5.7,2.25,2.15,4.5,3.72,1.6,1.32,2.85,2.64,1.42,6.5,1.09,1.02,9.2,1.22,3.75,1.86,1.84,1.8,1.85,1.25,1.25,1.14,0.33,2.5,0.99,2.05,3.04,4.0,9.8,1.36,1.23,3.58,1.38,2.55,1.73,2.0,2.1,1.65,2.7,1.4
TURKEY 1,2025-06-01,13:00:00,38,BB Bodrumspor,Beşiktaş,4.0,2.2,2.37,4.0,3.65,1.83,1.34,3.0,2.55,1.46,6.25,1.1,1.04,10.0,1.22,4.0,1.7,2.1,1.7,2.0,1.88,1.26,1.25,1.18,1.41,1.43,1.46,2.89,2.33,6.5,1.73,1.36,2.85,1.6,2.17,1.96,1.73,2.48,1.47,3.2,1.28
TURKEY 1,2025-06-01,13:00:00,38,Samsunspor,Kayserispor,2.1,2.4,4.5,1.63,4.1,4.75,1.27,3.4,2.2,1.57,5.0,1.14,1.03,11.0,1.18,4.75,1.53,2.45,1.61,2.15,1.18,1.21,2.25,1.88,0.94,1.54,1.17,2.71,1.45,7.0,3.15,1.32,3.0,1.55,2.25,1.88,1.8,2.35,1.5,3.05,1.32
SPAIN 2,2025-06-01,13:30:00,42,Racing Santander,Granada CF,3.2,2.25,2.75,2.42,3.45,2.73,1.28,3.3,2.3,1.55,5.5,1.08,1.04,10.0,1.2,4.5,1.61,2.1,1.48,2.4,1.57,1.22,1.42,1.8,1.4,1.57,1.27,2.84,1.92,6.75,2.05,1.22,3.65,1.4,2.65,1.65,2.04,2.04,1.66,2.55,1.42
DENMARK 1,2025-06-01,13:30:00,0,Randers,Silkeborg,3.0,2.13,3.65,2.04,3.28,3.28,1.35,2.9,2.75,1.37,6.2,1.08,1.06,10.0,1.26,3.5,1.8,1.9,1.73,2.05,1.33,1.25,1.55,1.5,1.53,1.36,1.52,2.88,1.83,6.4,2.18,1.3,3.05,1.61,2.23,2.28,1.82,2.33,1.52,3.58,1.27
SPAIN 2,2025-06-01,13:30:00,42,SD Huesca,CD Eldense,2.7,2.0,4.0,1.83,3.6,4.1,1.42,2.65,2.88,1.36,7.4,1.03,1.07,8.0,1.38,3.0,1.98,1.77,1.83,1.85,1.28,1.3,1.67,1.9,1.0,1.33,1.21,2.54,1.85,6.75,2.15,1.27,3.3,1.45,2.48,1.73,1.95,2.14,1.6,2.75,1.37
SPAIN 2,2025-06-01,13:30:00,42,Real Oviedo,Cádiz,2.3,1.95,5.75,1.36,4.4,9.2,1.55,2.3,3.45,1.25,9.3,1.0,1.11,6.25,1.53,2.45,2.05,1.61,2.25,1.55,1.13,1.3,2.0,2.1,1.05,1.56,1.26,2.82,1.46,6.75,3.05,1.5,2.35,1.84,1.82,2.33,1.5,3.05,1.3,4.1,1.17
SPAIN 2,2025-06-01,13:30:00,42,Almería,CD Tenerife,1.53,2.9,8.5,1.19,6.7,12.0,1.22,3.8,2.1,1.65,4.8,1.11,1.03,11.0,1.15,5.25,1.53,2.2,2.1,1.62,1.03,1.1,4.33,2.15,0.4,1.84,1.2,3.04,1.16,9.5,5.4,1.28,3.2,1.47,2.43,1.76,1.9,2.18,1.58,2.8,1.36
SPAIN 2,2025-06-01,13:30:00,0,FC Cartagena,Mirandés,9.0,2.75,1.55,11.0,5.4,1.26,1.25,3.5,2.25,1.57,5.35,1.09,1.03,11.0,1.18,4.75,1.8,1.94,2.25,1.55,4.2,1.1,1.04,0.75,1.1,1.13,1.26,2.39,4.6,8.5,1.23,1.34,2.9,1.57,2.2,1.91,1.76,2.4,1.48,3.05,1.3
SPAIN 2,2025-06-01,13:30:00,42,Levante UD,SD Eibar,1.9,2.55,5.0,1.48,4.2,6.4,1.25,3.55,2.2,1.6,5.0,1.1,1.03,11.0,1.17,5.0,1.92,1.82,1.62,2.1,1.13,1.15,2.55,2.15,0.95,1.72,1.28,3.0,1.52,7.0,2.8,1.22,3.65,1.4,2.65,1.64,2.07,2.0,1.68,2.5,1.44
SPAIN 2,2025-06-01,13:30:00,42,Deportivo La Coruña,Elche CF,5.25,2.55,1.85,5.5,4.1,1.54,1.25,3.55,2.15,1.62,4.7,1.12,1.03,11.0,1.17,5.0,1.8,1.94,1.62,2.1,2.65,1.14,1.11,1.3,1.3,1.57,1.28,2.85,2.9,6.75,1.49,1.29,3.15,1.49,2.38,1.8,1.86,2.25,1.54,2.88,1.34
ICELAND 1,2025-06-01,14:00:00,10,KA,Stjarnan,2.9,2.43,2.65,2.3,3.55,2.61,1.23,3.6,2.1,1.72,4.65,1.18,1.03,16.0,1.11,5.3,1.5,2.41,1.41,2.8,1.54,1.26,1.5,1.75,0.0,1.54,1.35,2.89,1.7,9.4,2.43,0.0,0.0,1.16,4.3,1.37,3.1,1.5,2.4,1.8,1.9
NORWAY 1,2025-06-01,14:15:00,9,Molde,Viking,2.62,2.3,3.25,1.97,3.7,2.92,1.25,3.55,2.15,1.62,4.5,1.13,1.01,13.0,1.17,5.0,1.44,2.67,1.42,2.6,1.38,1.22,1.67,1.0,2.4,1.62,1.89,3.51,1.67,6.5,2.45,1.24,3.55,1.42,2.65,1.68,2.05,2.07,1.67,2.55,1.43
ICELAND 1,2025-06-01,15:00:00,10,ÍA,ÍBV,2.2,2.5,4.14,1.76,3.87,3.67,1.22,4.2,2.05,1.7,4.2,1.2,1.01,17.5,1.09,5.85,1.38,2.81,1.44,2.63,1.24,1.22,2.0,1.0,0.8,1.61,1.42,3.03,1.69,7.2,2.67,1.08,6.1,1.12,4.7,1.26,3.07,1.53,2.35,1.84,1.9
ICELAND 1,2025-06-01,15:00:00,10,FH,Afturelding,2.14,2.5,4.0,1.74,3.93,3.71,1.19,3.7,2.05,1.75,4.33,1.17,1.02,19.0,1.14,5.5,1.49,2.45,1.44,2.6,1.22,1.23,2.05,2.33,0.0,1.61,1.51,3.12,1.32,8.3,4.36,0.0,0.0,1.16,4.35,1.25,3.12,1.46,2.42,1.78,1.93
ITALY 2,2025-06-01,15:30:00,0,Spezia,Cremonese,3.04,2.03,3.78,2.37,3.25,2.95,1.43,2.65,3.14,1.32,8.8,1.01,1.0,9.3,1.32,3.02,2.17,1.62,1.83,1.87,1.33,1.28,1.5,1.78,1.59,1.67,1.69,3.36,1.88,6.75,2.1,1.26,3.4,1.45,2.55,1.73,1.98,2.12,1.64,2.65,1.41
BRAZIL 2,2025-06-01,16:00:00,10,Operário PR,Atlético PR,3.32,1.78,4.2,2.47,2.64,2.98,1.68,2.16,4.0,1.17,13.0,1.02,1.11,6.1,1.55,2.2,2.38,1.56,2.44,1.53,1.44,1.37,1.53,1.75,0.75,1.76,1.33,3.09,1.77,6.75,2.57,1.2,3.4,1.46,2.43,1.78,2.02,2.24,1.64,2.78,1.37
BRAZIL 1,2025-06-01,16:00:00,11,Juventude,Grêmio,3.44,1.8,3.35,2.75,3.1,2.31,1.46,2.8,3.04,1.31,8.5,1.05,1.06,8.0,1.33,2.9,1.92,1.78,1.91,1.83,1.32,1.31,1.4,1.6,0.25,1.59,1.44,3.03,1.95,7.0,2.28,1.22,3.7,1.39,2.55,1.65,2.1,2.05,1.7,2.63,1.43
BRAZIL 1,2025-06-01,16:00:00,11,Santos,Botafogo,3.4,1.75,3.7,2.45,2.84,2.78,1.5,2.4,3.3,1.28,10.0,1.03,1.1,7.0,1.42,2.73,2.37,1.53,1.95,1.75,1.4,1.35,1.44,1.25,0.4,1.78,1.33,3.11,1.72,9.8,2.59,1.24,3.48,1.46,2.53,1.75,1.97,2.15,1.62,2.78,1.39
PARAGUAY 1,2025-06-01,16:00:00,22,2 de Mayo,Libertad,3.85,1.95,3.08,4.2,2.84,1.89,1.55,2.25,3.7,1.25,9.3,1.0,1.09,6.2,1.48,2.37,2.59,1.44,2.12,1.67,1.35,1.33,1.38,0.86,1.95,1.3,1.61,2.91,2.37,6.0,1.72,1.7,2.05,1.88,1.85,2.4,1.5,3.2,1.3,4.1,1.18
PARAGUAY 1,2025-06-01,16:00:00,22,Sportivo Trinidense,Guaraní,2.45,2.1,3.6,2.32,3.1,2.73,1.46,2.6,2.9,1.33,8.4,1.07,1.04,7.8,1.36,3.0,2.1,1.6,1.9,1.82,1.36,1.3,1.6,1.48,1.81,1.52,1.31,2.83,1.66,6.75,3.04,1.44,2.6,1.73,2.0,2.1,1.62,2.82,1.38,3.8,1.2
SPAIN 2,2025-06-01,16:00:00,42,Córdoba,Albacete Balompié,2.15,2.38,4.33,1.7,4.0,4.3,1.25,3.45,2.2,1.6,5.4,1.09,1.03,11.0,1.18,4.75,1.6,2.1,1.53,2.3,1.2,1.18,2.1,1.55,0.9,1.83,1.37,3.2,1.38,7.5,3.3,1.25,3.4,1.43,2.55,1.72,1.96,2.1,1.62,2.65,1.4
CHILE 1,2025-06-01,16:00:00,13,Palestino,Universidad Católica,3.0,2.2,3.5,2.39,3.32,2.95,1.36,3.0,2.75,1.4,7.0,1.1,1.03,9.0,1.29,3.3,1.96,1.85,1.67,2.1,1.39,1.3,1.57,1.8,0.83,1.8,1.22,3.02,1.94,6.4,2.07,1.43,2.5,1.72,1.93,2.18,1.56,2.88,1.33,3.85,1.19
ICELAND 1,2025-06-01,16:15:00,10,Breidablik,Víkingur Reykjavík,3.1,2.5,2.75,2.25,3.58,2.65,1.19,3.8,2.13,1.76,4.2,1.18,1.02,19.0,1.1,5.7,1.42,2.65,1.44,2.63,1.25,1.25,1.44,2.0,1.25,2.23,1.51,3.74,1.71,6.95,2.65,1.12,5.0,1.2,3.4,1.44,2.6,1.7,2.05,2.1,1.67
ARGENTINA 1,2025-06-01,17:00:00,0,Huracán,Platense,3.2,1.78,4.0,2.4,2.8,3.2,1.65,2.05,4.2,1.2,13.0,1.02,1.15,4.75,1.73,2.0,3.2,1.3,2.5,1.47,1.32,1.41,1.53,1.79,1.58,1.48,1.25,2.73,1.8,6.1,2.23,1.68,2.04,2.1,1.64,2.75,1.38,3.7,1.21,5.1,1.12
BRAZIL 2,2025-06-01,18:00:00,10,CRB,Remo,2.75,1.91,4.4,2.12,3.11,3.06,1.56,2.47,3.6,1.29,10.0,1.05,1.06,6.5,1.5,2.4,2.15,1.57,1.95,1.68,1.29,1.3,1.78,2.5,1.0,1.74,1.37,3.11,1.48,7.0,2.8,1.24,3.55,1.42,3.14,1.71,2.36,1.93,1.87,2.44,1.53
CHILE 1,2025-06-01,18:30:00,13,Unión La Calera,Colo-Colo,4.75,2.05,2.63,4.13,3.31,1.94,1.5,2.5,3.4,1.3,10.0,1.06,1.06,7.5,1.4,2.75,2.35,1.57,2.1,1.67,1.83,1.31,1.23,2.17,1.0,1.47,1.89,3.36,2.65,6.5,1.58,1.47,2.38,1.81,1.83,2.3,1.5,3.0,1.3,4.0,1.17
BRAZIL 1,2025-06-01,18:30:00,11,Flamengo,Fortaleza,1.88,2.38,7.5,1.36,4.1,7.0,1.37,3.0,2.78,1.42,6.5,1.09,1.0,9.5,1.24,3.6,1.87,1.83,2.21,1.69,1.21,1.18,3.12,2.2,0.6,1.87,1.26,3.13,1.15,13.0,8.5,1.17,4.15,1.34,3.0,1.59,2.28,1.87,1.83,2.4,1.5
BRAZIL 1,2025-06-01,18:30:00,11,Corinthians,Vitória,2.36,2.02,5.5,1.59,3.41,5.1,1.53,2.4,3.41,1.32,8.9,1.04,1.02,7.5,1.45,2.81,2.0,1.75,2.15,1.69,1.31,1.28,2.24,2.4,0.4,1.58,1.52,3.1,1.53,8.0,2.9,1.18,4.1,1.5,2.4,1.65,2.05,2.1,1.61,2.8,1.35
BRAZIL 1,2025-06-01,18:30:00,11,Ceará,Atlético Mineiro,3.44,1.88,3.31,2.76,2.87,2.44,1.55,2.25,3.5,1.25,8.5,1.03,1.08,6.0,1.5,2.4,2.37,1.53,2.18,1.71,1.41,1.36,1.47,2.6,1.0,1.34,2.04,3.38,1.96,6.55,2.15,1.19,3.6,1.38,2.62,1.92,2.1,2.13,1.69,2.55,1.42
USA 1,2025-06-01,19:00:00,0,Seattle Sounders,Minnesota United,2.5,2.3,4.0,1.87,3.52,3.32,1.33,3.25,2.63,1.44,6.5,1.11,1.04,10.0,1.22,4.2,1.87,1.83,1.7,2.05,1.36,1.27,1.66,2.43,1.5,1.85,1.35,3.2,1.44,7.0,3.15,1.21,3.8,1.38,2.75,1.63,2.12,1.98,1.72,2.48,1.47
BRAZIL 1,2025-06-01,19:30:00,11,Cruzeiro,Palmeiras,3.65,1.9,3.35,3.31,2.67,2.25,1.51,2.32,3.3,1.3,9.2,1.0,1.07,6.5,1.44,2.5,2.2,1.61,2.07,1.79,1.44,1.36,1.41,2.6,3.0,1.69,1.4,3.09,2.1,8.5,1.85,1.18,3.82,1.38,2.8,1.85,2.1,2.0,1.73,2.44,1.5
BRAZIL 2,2025-06-01,20:30:00,10,Volta Redonda,América Mineiro,3.12,2.0,3.75,2.38,2.98,2.75,1.49,2.45,3.2,1.28,8.2,1.04,1.08,7.0,1.44,2.7,2.2,1.55,2.0,1.75,1.36,1.35,1.47,1.25,0.0,2.28,1.83,4.11,1.67,8.7,2.33,1.22,3.98,1.38,2.55,1.62,2.0,2.0,1.73,2.46,1.48
BRAZIL 1,2025-06-01,20:30:00,11,Internacional,Fluminense,2.71,1.92,4.75,1.91,3.13,3.63,1.58,2.47,3.63,1.28,7.8,1.04,1.06,7.0,1.42,2.66,2.25,1.57,2.1,1.7,1.33,1.33,1.83,1.75,0.8,2.29,1.27,3.56,1.45,7.0,3.4,1.31,3.12,1.5,2.32,2.19,1.82,2.4,1.5,3.15,1.29
